Date,Close,High,Low,Open,Volume,Daily_Return,Close_Lag_1,Close_Lag_7,Close_Lag_14,Close_Lag_30,Close_Lag_90,Close_Lag_180,MA_7,MA_21,MA_60,MA_180,Volatility_7,Volatility_21,Volatility_60,Volatility_180,HL_Spread,Volume_MA_7,Volume_MA_21,Volume_MA_60,Volume_MA_180,Volume_Change,Target_Return_7,Target_Return_30,Target_Return_365,Target_Up
2021-06-30,35040.8359375,36074.7578125,34086.15234375,35908.38671875,34059036099.0,-0.02305527321430456,35867.77734375,33723.02734375,38347.0625,37332.85546875,59095.80859375,29374.15234375,34068.441127232145,35676.12220982143,40954.474609375,46005.90980902778,0.05250129306258397,0.05072075299013785,0.055117096066185166,0.049304328954035116,1988.60546875,36186331236.0,40105404786.14286,52056741048.65,61510016645.94444,-0.10137931205128536,-0.033832178393646495,0.20532361015395661,-0.4353808625516613,0
2021-07-01,33572.1171875,35035.984375,32883.78125,35035.984375,37838957079.0,-0.04191448950075438,35040.8359375,34662.4375,38053.50390625,36684.92578125,59384.3125,32127.267578125,33912.68108258928,35527.05171130953,40570.15859375,46013.936751302084,0.05440158047878669,0.05137866101592986,0.05527557799817792,0.048932567487476916,2152.203125,36859986802.14286,39832210701.61905,52051100244.38333,61343202958.8,0.11098144319213366,-0.020694140017141316,0.23990378920751532,-0.4260306229755859,0
2021-07-02,33897.046875,33939.58984375,32770.6796875,33549.6015625,38728974942.0,0.00967855812266083,33572.1171875,31637.779296875,35787.24609375,37575.1796875,57603.890625,32782.0234375,34235.43359375,35363.36830357143,40181.771158854164,46020.13132595486,0.039852898073744245,0.05125686397449958,0.0552736322526485,0.048915914501146684,1168.91015625,36645425475.85714,39833602985.28571,51834697509.566666,61121334846.244446,0.023521204909052518,-0.0029216455526407392,0.17930316108842437,-0.4323323819230197,0
2021-07-03,34668.546875,34909.26171875,33402.6953125,33854.421875,24383958643.0,0.022760094790705843,33897.046875,32186.27734375,35615.87109375,39208.765625,58758.5546875,31971.9140625,34590.04352678572,35321.27455357143,39870.68795572917,46035.11261935764,0.040058541890034376,0.050506022443079536,0.05482822334871497,0.04890246872743993,1506.56640625,34616650207.57143,39188828227.809525,51098351704.166664,60805893086.79444,-0.37039493868564577,-0.033114377360242364,0.13076401655499148,-0.44338376103699906,0
2021-07-04,35287.78125,35937.56640625,34396.4765625,34665.56640625,24924307911.0,0.017861561294527206,34668.546875,34649.64453125,35698.296875,36894.40625,59057.87890625,33992.4296875,34681.20591517857,35139.84226190476,39501.75084635417,46042.30901692708,0.028662250468507008,0.045320189773186914,0.053847768025411684,0.04869996590560104,1541.08984375,33104174067.142857,38439075612.2381,50359734890.23333,60569098548.62222,0.02216003053118376,-0.02968715268829769,0.08119522161087978,-0.42667798875141805,0
2021-07-05,33746.00390625,35284.34375,33213.66015625,35284.34375,26721554282.0,-0.043691535402215154,35287.78125,34434.3359375,31676.693359375,35551.95703125,58192.359375,36824.36328125,34582.872767857145,34831.62927827381,39124.24231770833,46025.207020399306,0.03371687438997443,0.04547386583298577,0.0540418184778479,0.04842560668684718,2070.68359375,32079749857.142857,37656820355.52381,49646372709.833336,60299276995.683334,0.07210817557773841,-0.017488181760409782,0.1778432793605076,-0.4017035234611691,0
2021-07-06,34235.1953125,35038.53515625,33599.91796875,33723.5078125,26501259870.0,0.014496276584600176,33746.00390625,35867.77734375,32505.66015625,35862.37890625,56048.9375,39371.04296875,34349.646763392855,34537.76860119047,38738.8888671875,45996.67453342014,0.029049726485485462,0.04565350093389306,0.05402372961333833,0.048164462945489296,1438.6171875,30451149832.285713,36708301816.71429,48947493318.066666,59975605433.67778,-0.008244071795943109,-0.044783443116949484,0.19378768879339958,-0.39979176674223915,0
2021-07-07,33855.328125,34997.6640625,33839.2890625,34225.6796875,24796027477.0,-0.011095808977648836,34235.1953125,35040.8359375,33723.02734375,33560.70703125,58323.953125,40797.609375,34180.28850446428,34323.87648809524,38323.081380208336,45958.10630425347,0.028238106410895542,0.04454243077334311,0.0538584117868542,0.04809674816658145,1158.375,29127862886.285713,36021844310.85714,48271044098.78333,59623874922.55,-0.06434533306585777,-0.030511607063326895,0.26469014986101236,-0.36088086901018623,0
2021-07-08,32877.37109375,33907.90625,32133.18359375,33889.60546875,29910396946.0,-0.028886355129662422,33855.328125,33572.1171875,34662.4375,33472.6328125,58245.00390625,40254.546875,34081.0390625,34077.39397321428,37900.49895833333,45917.121994357636,0.025678965331510196,0.04484698254812851,0.05392730107155862,0.04813502641139985,1774.72265625,27995211438.714287,35679640829.85714,47671105875.433334,59445687334.26667,0.20625761419823907,-0.033355483985411216,0.35521178546176624,-0.33902509645513923,0
2021-07-09,33798.01171875,34042.29296875,32318.880859375,32861.671875,27436021028.0,0.02800225791699673,32877.37109375,33897.046875,31637.779296875,37345.12109375,59793.234375,38356.44140625,34066.89118303572,33982.66852678572,37532.8025390625,45891.79738498264,0.027981454447332816,0.043669181159532916,0.05395087977068503,0.048049391654911615,1723.412109375,26381932308.142857,35262266246.666664,46932097120.933334,59153772186.14445,-0.08272628151566219,-0.07031397811284901,0.29587851356363304,-0.361139725883006,0
