Date,Close,High,Low,Open,Volume,Daily_Return,Close_Lag_1,Close_Lag_7,Close_Lag_14,Close_Lag_30,Close_Lag_90,Close_Lag_180,MA_7,MA_21,MA_60,MA_180,Volatility_7,Volatility_21,Volatility_60,Volatility_180,HL_Spread,Volume_MA_7,Volume_MA_21,Volume_MA_60,Volume_MA_180,Volume_Change,Target_Return_7,Target_Return_30,Target_Return_365,Target_Up
2021-06-30,0.7063739895820618,0.7136729955673218,0.6494560241699219,0.7056810259819031,3097076849.0,0.006625078824482378,0.7017250061035156,0.6265349984169006,0.8319079875946045,1.0465840101242063,0.5792919993400574,0.2374439984560012,0.6570751411574227,0.74317771480197,1.035251964131991,0.769549525446362,0.059475410130923625,0.07698718063899035,0.0927376150219654,0.10250966857442717,0.0642169713973999,2776724797.428571,3044723517.7619047,6634027339.166667,8459380907.566667,-0.06877708745263156,-0.0775778291583934,0.06476033350465515,-0.5307754905518856,0
2021-07-01,0.6611800193786621,0.7047849893569946,0.6467959880828857,0.7047849893569946,2553971177.0,-0.06398022983567031,0.7063739895820618,0.671999990940094,0.8414379954338074,1.0110009908676147,0.6165689826011658,0.2216549962759018,0.655529430934361,0.7332728590284076,1.0202276140451432,0.7719913311302662,0.061269336674330294,0.07726867145883844,0.09283126175628845,0.10249922244755252,0.05798900127410889,2744161251.0,3015994870.0,6561032836.1,8447049310.077778,-0.17536073480881198,-0.05765751715533374,0.13098696807647503,-0.525580017957659,0
2021-07-02,0.6567630171775818,0.6672869920730591,0.6347259879112244,0.6598899960517883,2061607208.0,-0.00668048348652639,0.6611800193786621,0.6133229732513428,0.797648012638092,1.024399995803833,0.5909150242805481,0.2258480042219162,0.6617351514952523,0.724144907224746,1.005240414539973,0.7743853034244643,0.04852526118682804,0.07720526577920718,0.09282934377353452,0.10250588552709995,0.03256100416183472,2592827551.428571,2994981837.428571,6468517743.15,8430114356.394444,-0.19278368269541357,-0.030390006765798505,0.10530277969498103,-0.5194933501411925,0
2021-07-03,0.6728879809379578,0.6836770176887512,0.6446530222892761,0.6556389927864075,1872819597.0,0.024552179916695893,0.6567630171775818,0.615435004234314,0.7616729736328125,1.045320987701416,0.6467289924621582,0.2366770058870315,0.6699427195957729,0.7165356193270002,0.9932489484548569,0.7768086977303028,0.04864634148111768,0.07751503962931125,0.09207872636653293,0.10247337577487921,0.0390239953994751,2509141665.571429,2954089990.142857,6285468856.616667,8406397140.933333,-0.09157302626194541,-0.0704797431382791,0.09857813498881707,-0.5219070691272986,0
2021-07-04,0.6949449777603149,0.7077829837799072,0.665802001953125,0.6732180118560791,1885241527.0,0.03277959697186339,0.6728879809379578,0.6469230055809021,0.7763770222663879,0.970196008682251,0.9204729795455932,0.2267500013113021,0.676803001335689,0.70757299945468,0.9779228319724401,0.7794097809327973,0.04675453364728002,0.07653076794928075,0.08959848695792248,0.10241028513454778,0.04198098182678223,2445704566.285714,2898156868.285714,6094915326.733334,8386990194.255555,0.0066327424274597035,-0.08491315301629387,0.025590514374776774,-0.5268833943064224,0
2021-07-05,0.6542999744415283,0.6956530213356018,0.6484919786453247,0.6956530213356018,2076373188.0,-0.058486649475154584,0.6949449777603149,0.643746018409729,0.6103879809379578,0.9232860207557678,1.0962660312652588,0.2508949935436249,0.6783107093402317,0.6962112358638218,0.9621514807144801,0.7816509197155634,0.05370180544112985,0.0771481979334932,0.08981869457959821,0.10229009147612009,0.0471610426902771,2410415198.714286,2853926018.1904764,5861196075.216666,8356566007.466666,0.10138311630772812,-0.036866881679446295,0.1164420462094069,-0.5026394391642706,0
2021-07-06,0.6654019951820374,0.6799229979515076,0.652675986289978,0.6530550122261047,1938959239.0,0.016967784157388976,0.6542999744415283,0.7017250061035156,0.5450670123100281,0.945285975933075,0.917576014995575,0.3260020017623901,0.6731217077800206,0.6855256160100301,0.9468789299329122,0.7835364752345615,0.039233683002644945,0.07738621759697577,0.08988892822224122,0.0999695703517869,0.02724701166152954,2212292683.571429,2775504042.857143,5720169197.083333,8278698840.794444,-0.06617979359113169,-0.06894930691221013,0.10181668213808948,-0.5006447297030625,0
2021-07-07,0.6515750288963318,0.6733070015907288,0.6510170102119446,0.6652560234069824,2077976604.0,-0.020779868990207673,0.6654019951820374,0.7063739895820618,0.6265349984169006,0.8611549735069275,1.0527559518814087,0.3232299983501434,0.6652932848249163,0.6769383322624933,0.9316952139139175,0.7853606142931514,0.03902718968793773,0.07643005546703198,0.08989915279888264,0.09998550658699334,0.02228999137878418,2066706934.2857144,2735590382.047619,5648975340.15,8235655213.505555,0.0716968991424991,-0.047962263581364684,0.1457053692432453,-0.4748862816701832,0
2021-07-08,0.623058021068573,0.6543089747428894,0.612982988357544,0.6526910066604614,2348704558.0,-0.04376626875351908,0.6515750288963318,0.6611800193786621,0.671999990940094,0.8757879734039307,1.0208369493484497,0.3269160091876983,0.6598472850663322,0.6665392858641488,0.9164912978808085,0.7870058476924896,0.034974169082490465,0.0766532365214161,0.08999892653084433,0.10006125594677767,0.04132598638534546,2037383131.5714285,2719591890.047619,5550735756.0,8208790076.911111,0.13028440911166284,-0.041917487493517536,0.31012039495353516,-0.4516915380478992,0
2021-07-09,0.6368039846420288,0.6445469856262207,0.5936599969863892,0.6216880083084106,2380083031.0,0.022062092307038927,0.623058021068573,0.6567630171775818,0.6133229732513428,0.9200339913368224,1.3744159936904907,0.318336009979248,0.6569959947041103,0.6588800464357648,0.9039545973141988,0.788775114218394,0.03678384879925495,0.07638832504456292,0.08940275226803567,0.10003300268250383,0.05088698863983154,2082879677.7142856,2713422533.5238094,5404040892.45,8168414204.794444,0.013359906376100295,-0.07228281553058191,0.22288646790214495,-0.45830742962380977,0
2021-07-10,0.6254630088806152,0.648173987865448,0.614700973033905,0.6372209787368774,1788373889.0,-0.017809209795991987,0.6368039846420288,0.6728879809379578,0.615435004234314,0.8691819906234741,1.3605300188064575,0.288904994726181,0.6502209986959185,0.6523938576380411,0.8897509475549062,0.7906448809636963,0.034769490367947985,0.07595207671594387,0.08889916461016306,0.09976645886656048,0.03347301483154297,2070816005.142857,2693419419.7619047,5300960758.8,8123975790.2722225,-0.2486086133521953,-0.06880507680543668,0.30871523857371885,-0.4793249229429797,0
2021-07-11,0.6359350085258484,0.6431490182876587,0.6176480054855347,0.6247199773788452,1495491616.0,0.01674279613110108,0.6254630088806152,0.6949449777603149,0.6469230055809021,0.8484500050544739,1.4677350521087646,0.2921229898929596,0.6417910030909947,0.6457061426980155,0.8795521308978399,0.7925549477338791,0.03190162236723097,0.07591067473429257,0.08688192594619029,0.09976802600361191,0.025501012802124023,2015137446.4285715,2618510513.095238,5171340621.633333,8095853975.283334,-0.16377015723695798,-0.07549990303882603,0.3385754852346736,-0.5057718376574707,0
2021-07-12,0.6301779747009277,0.6572099924087524,0.6184509992599487,0.6363419890403748,1908473825.0,-0.009052865069130167,0.6359350085258484,0.6542999744415283,0.643746018409729,0.8326830267906189,1.7940009832382202,0.3055799901485443,0.6383450031280518,0.646648523353395,0.8674065977334976,0.7943582698702812,0.02456271324628819,0.059294710575572944,0.0859585932680652,0.09973809122713807,0.03875899314880371,1991151823.142857,2516594005.952381,4997165286.283334,8079613207.361111,0.2761514705810293,-0.11524046235601504,0.6067270666377114,-0.5054428736382766,0
2021-07-13,0.6195229887962341,0.6402410268783569,0.6107050180435181,0.6294460296630859,1860938764.0,-0.016907899565595352,0.6301779747009277,0.6654019951820374,0.7017250061035156,0.8831599950790405,1.83923602104187,0.2954379916191101,0.6317908593586513,0.6501940460432143,0.8543500304222107,0.7961587420768208,0.022763593589794497,0.05394087376989289,0.08579303951733308,0.09970730756315363,0.029536008834838867,1980006041.0,2377392359.5238094,4902008725.4,8060634036.916667,-0.024907368588091616,-0.14557492583850618,0.5569220553150984,-0.4774528181079022,0
2021-07-14,0.6203240156173706,0.6247239708900452,0.5874320268630981,0.6194689869880676,1945120121.0,0.0012929735225692962,0.6195229887962341,0.6515750288963318,0.7063739895820618,0.8928970098495483,1.7660670280456543,0.2804059982299804,0.6273264288902283,0.6498982849575224,0.8399240970611572,0.7980471755067507,0.022537852868254115,0.043023760950468594,0.0853302809111352,0.0996087877745573,0.03729194402694702,1961026543.4285715,2268152758.3809524,4712403739.733334,8043910209.65,0.04523596296046639,-0.08112855291136711,0.7570817050707628,-0.46282752219353507,0
2021-07-15,0.5969409942626953,0.6265000104904175,0.5890719890594482,0.6200050115585327,2027622754.0,-0.03769485102298287,0.6203240156173706,0.623058021068573,0.6611800193786621,0.8898000121116638,1.55752694606781,0.2801879942417145,0.6235954250608172,0.6463240470205035,0.8256630142529805,0.7998069143957562,0.020937085481906943,0.04042712801713375,0.08538880653026396,0.09966709762871317,0.03742802143096924,1915157714.2857144,2232234032.285714,4539441391.733334,8032306691.577778,0.04241518665571409,-0.007932095511057002,1.1449556505596399,-0.43958447162498526,0
2021-07-16,0.5907739996910095,0.6167960166931152,0.5888209939002991,0.5975490212440491,1902793058.0,-0.010330995242340268,0.5969409942626953,0.6368039846420288,0.6567630171775818,0.8319079875946045,1.5600550174713137,0.2773840129375458,0.6170197129249573,0.6452502863747733,0.8105709145466486,0.8015479698777199,0.016918446114486223,0.035800067155628834,0.08521922881468799,0.09966744214583961,0.027975022792816162,1846973432.4285715,2174226887.1904764,4344929849.266666,8023496890.744445,-0.061564556697611406,0.031230253452968926,1.18046150836454,-0.4060994337612216,1
2021-07-17,0.582427978515625,0.5977190136909485,0.5732390284538269,0.589493989944458,1796242080.0,-0.014127265552901336,0.5907739996910095,0.6254630088806152,0.6728879809379578,0.8414379954338074,1.4059979915618896,0.2847689986228943,0.6108718514442444,0.6436785232453119,0.7937658141056697,0.8032016308771239,0.016710636918500575,0.03589190269429649,0.08465328541673381,0.09967307984206102,0.024479985237121582,1848097459.7142856,2142685043.4761906,4127414895.633333,8015480941.961111,-0.0559971445933245,0.047042732348703264,1.0448759251375428,-0.4103785797910664,1
2021-07-18,0.5879219770431519,0.6012030243873596,0.5734220147132874,0.5825930237770081,1567538722.0,0.009432923434634422,0.582427978515625,0.6359350085258484,0.6949449777603149,0.797648012638092,1.3150440454483032,0.2943139970302582,0.6040128469467163,0.6408689504578,0.7857259641091029,0.80483278632164,0.014889241609065781,0.03390049383616159,0.07394875765825076,0.09965561059686885,0.027781009674072266,1858389903.4285715,2106410638.7142856,3811482600.0333333,7993172063.672222,-0.1273232380793573,0.031356203872504596,0.867933250970681,-0.37716736751971425,1
2021-07-19,0.5575559735298157,0.5893530249595642,0.5551779866218567,0.5872250199317932,1706406670.0,-0.051649716627462317,0.5879219770431519,0.6301779747009277,0.6542999744415283,0.7616729736328125,1.3832989931106567,0.2965179979801178,0.5936382753508431,0.6367646626063755,0.7752596139907837,0.8062829972969161,0.021271303818945347,0.035461584378364164,0.07260047428026324,0.09975629545009196,0.03417503833770752,1829523167.0,2077030062.952381,3612811737.0,7977494647.405556,0.08858980390788718,0.12207206210404964,1.0555728917281013,-0.3306053182103469,1
2021-07-20,0.5293359756469727,0.5683730244636536,0.5179100036621094,0.5576220154762268,2026435206.0,-0.050613748614665166,0.5575559735298157,0.6195229887962341,0.6654019951820374,0.7763770222663879,1.2964979410171509,0.2689459919929504,0.5807544163295201,0.628555661156064,0.7672989467779795,0.8077296083172162,0.024741678388854875,0.029074379182161415,0.07043109304510951,0.09956614000815449,0.05046302080154419,1853165515.857143,2015154746.8095238,3463270470.5833335,7964011157.2,0.18754529129917197,0.21775971580887443,1.329034914034617,-0.31898827851234757,1
2021-07-21,0.569998025894165,0.5832970142364502,0.5203379988670349,0.5290539860725403,2610318312.0,0.07681709182432539,0.5293359756469727,0.6203240156173706,0.6515750288963318,0.6103879809379578,1.159682035446167,0.2727989852428436,0.573564989226205,0.6220615676471165,0.7616936306158701,0.8093807140986125,0.044858374425553155,0.03488782759703553,0.07022671358043366,0.09969586584658811,0.06295901536941528,1948193828.857143,1991975768.857143,3360941165.55,7953503116.077778,0.2881331237590037,0.27271488594559434,1.2161865861896604,-0.3560749368920567,1
2021-07-22,0.5922060012817383,0.6025369763374329,0.561722993850708,0.5715590119361877,2520533539.0,0.03896149526611992,0.569998025894165,0.5969409942626953,0.623058021068573,0.5450670123100281,1.169659972190857,0.271820992231369,0.5728885616574969,0.6187770905948821,0.7582801471153895,0.811160630815559,0.04662487140985142,0.034085186577452166,0.06879309499641574,0.09971695525988845,0.040813982486724854,2018609655.2857144,1990383500.3809524,3222682484.3166666,7950734508.844444,-0.03439610126751469,0.263102723467848,1.0541382234010173,-0.394460689112087,1
2021-07-23,0.6092240214347839,0.6095150113105774,0.5766900181770325,0.5925459861755371,2206128472.0,0.02873665602208142,0.5922060012817383,0.5907739996910095,0.6368039846420288,0.6265349984169006,1.0487060546875,0.2735089957714081,0.5755242790494647,0.616513328892844,0.7518866310516993,0.8130257142914666,0.04754148162505657,0.034848941511694514,0.06075055715008675,0.09972762014892542,0.03282499313354492,2061943285.857143,1997265465.3333333,3122126926.75,7949255045.494445,-0.12473750582376197,0.23455244419793875,1.0152226530202326,-0.40983778333470156,1
2021-07-24,0.6098269820213318,0.6206960082054138,0.600970983505249,0.6089969873428345,1967190260.0,0.0009897189955310193,0.6092240214347839,0.582427978515625,0.6254630088806152,0.671999990940094,1.032256007194519,0.269089013338089,0.5794384224074227,0.6135104241825285,0.7457806309064229,0.8149187030063735,0.0468467231568689,0.03429257605031292,0.060741743901083146,0.0997115576943828,0.019725024700164795,2086364454.4285715,2001759306.4285715,3010960441.6,7943931135.844444,-0.10830657191210036,0.22622646671225932,1.045285014982115,-0.41088209700544387,1
2021-07-25,0.6063569784164429,0.6117680072784424,0.591376006603241,0.6091949939727783,1707767305.0,-0.005690144429797539,0.6098269820213318,0.5879219770431519,0.6359350085258484,0.6133229732513428,1.3685059547424316,0.2688269913196563,0.5820719940321786,0.6092919480232966,0.7386578301588694,0.8167938696013557,0.04709213970922201,0.03323427079062286,0.06014134776520734,0.09971486050455075,0.020392000675201416,2106397109.142857,1993308153.0,2933140273.383333,7937914168.077778,-0.13187486755856548,0.1971858399041697,0.8757135321776839,-0.4437022988932843,1
2021-07-26,0.6256179809570312,0.6778680086135864,0.6052989959716797,0.6068909764289856,3879282541.0,0.03176512059099279,0.6063569784164429,0.5575559735298157,0.6301779747009277,0.615435004234314,1.4009549617767334,0.2519429922103882,0.5917951379503522,0.6079261388097491,0.7329142133394877,0.8188698417610593,0.04032862529979002,0.031909569046383514,0.059916033698113234,0.099582644680948,0.07256901264190674,2416807947.857143,2079160979.3333333,2911060234.65,7943127198.422222,1.2715521778887786,0.1815837230643529,0.8741932263021184,-0.46002830758161484,1
2021-07-27,0.6446040272712708,0.6520829796791077,0.6128929853439331,0.6241739988327026,2800102572.0,0.03034766725405791,0.6256179809570312,0.5293359756469727,0.6195229887962341,0.6469230055809021,1.3586009740829468,0.2641220092773437,0.6082620024681091,0.6069357593854269,0.7286551475524903,0.8209836307499144,0.02702793240321228,0.03242924703342317,0.05944075521848074,0.09955264653251539,0.03918999433517456,2527331857.285714,2120167804.7142856,2856348127.866667,7943164548.205556,-0.27819060808131013,0.10568495859463378,0.6681031425765449,-0.4428858657705498,1
2021-07-28,0.7254449725151062,0.7518410086631775,0.6322259902954102,0.6455720067024231,6452960527.0,0.12541179053139073,0.6446040272712708,0.569998025894165,0.6203240156173706,0.643746018409729,1.399359941482544,0.2821879982948303,0.6304687091282436,0.6104533757482257,0.7268827637036641,0.8234461694955826,0.0429522097859294,0.042194741107471345,0.0609619246749011,0.09983113571088076,0.11961501836776733,3076280745.142857,2328500372.4761906,2877959501.3,7934392665.866667,1.3045443375993586,0.0069516365489061815,0.6382675892023852,-0.48531449524839765,1
2021-07-29,0.7480170130729675,0.7647420167922974,0.6986690163612366,0.7326359748840332,3717954855.0,0.031114752204573826,0.7254449725151062,0.5922060012817383,0.5969409942626953,0.7017250061035156,1.5916739702224731,0.4402439892292022,0.6527274250984192,0.616403803938911,0.7242395639419555,0.825156019628048,0.04295800342270071,0.04092841660449866,0.059948361011239897,0.09093313324212285,0.06607300043106079,3247340933.142857,2393702767.571429,2871974336.8,7819395381.744445,-0.42383734730072986,-0.019873872109349988,0.5313889008635544,-0.5071302028272837,0
2021-07-30,0.7521190047264099,0.7681490182876587,0.7157809734344482,0.7498459815979004,3328523561.0,0.005483821332606942,0.7480170130729675,0.6092240214347839,0.5907739996910095,0.7063739895820618,1.6510250568389893,0.4923140108585357,0.67314099414008,0.6218949953715006,0.7193318138519923,0.8265993807050916,0.044368965937494856,0.04083406223902168,0.05636445052028625,0.09054956995975434,0.05236804485321045,3407683088.714286,2438866602.3333335,2822819371.5833335,7702360225.105556,-0.1047434165254274,-0.007453601916493358,0.5168237209238558,-0.48443796205607614,0
2021-07-31,0.7477859854698181,0.7577009797096252,0.7377690076828003,0.752161979675293,2612372196.0,-0.005761081995485529,0.7521190047264099,0.6098269820213318,0.582427978515625,0.6611800193786621,1.5626410245895386,0.3715089857578277,0.6928494232041496,0.6277198990186056,0.7149448970953624,0.8286898084812694,0.04520426509334229,0.04052609555221913,0.056226448953064584,0.08856803404128546,0.01993197202682495,3499851936.714286,2478104616.952381,2772918666.866667,7522572104.233334,-0.21515586471764203,0.09159711000531101,0.4729280401907674,-0.491220744016687,1
2021-08-01,0.7259219884872437,0.7762830257415771,0.7072889804840088,0.7459409832954407,2529023488.0,-0.02923830802851668,0.7477859854698181,0.6063569784164429,0.5879219770431519,0.6567630171775818,1.555994987487793,0.369269996881485,0.7099301389285496,0.6320049933024815,0.7099702636400859,0.8306712084346347,0.049048792868799866,0.04133780119896274,0.05628054906610186,0.08860496590532031,0.06899404525756836,3617174248.571429,2527320420.3809524,2755102255.3,7465754801.044444,-0.03190537249156977,0.07275848903230564,0.6359787994859984,-0.4765608283144278,1
2021-08-02,0.7392200231552124,0.7733250260353088,0.7168179750442505,0.7241449952125549,2648561558.0,0.01831882058798162,0.7259219884872437,0.6256179809570312,0.5575559735298157,0.6728879809379578,1.392375946044922,0.3934899866580963,0.7261590020997184,0.6371974718003046,0.7048685808976491,0.8325919308596187,0.04909515838960365,0.04123412336230899,0.05626565195152556,0.08850192679998085,0.05650705099105835,3441356965.285714,2562562693.3809524,2738222317.7833333,7432289577.355556,0.04726649260760052,0.10731980363897797,0.6705297364452694,-0.49673848380276375,1
2021-08-03,0.7127289772033691,0.7444139719009399,0.701878011226654,0.7384660243988037,2857095374.0,-0.03583648321479649,0.7392200231552124,0.6446040272712708,0.5293359756469727,0.6949449777603149,1.6145119667053225,0.4464490115642547,0.7358911378043038,0.6416358522006443,0.7005774637063344,0.8340712640020582,0.05403939170959247,0.04201478331964238,0.055720354006367434,0.08804267859812258,0.04253596067428589,3449498794.142857,2609998722.428571,2708531845.733333,7374865661.755555,0.07873474391037738,0.19434881959669537,0.7626953484342354,-0.4810762319688018,1
2021-08-04,0.7304880023002625,0.7392380237579346,0.6978359818458557,0.7136330008506775,2796312041.0,0.024916939909721103,0.7127289772033691,0.7254449725151062,0.569998025894165,0.6542999744415283,1.6005810499191284,0.4500469863414764,0.7366115706307548,0.6468817563284011,0.6973641633987426,0.8356292696462737,0.02618965433059285,0.04215600144487994,0.055524507092041354,0.08805350057376714,0.04140204191207886,2927120439.0,2650531671.0,2700851228.9333334,7333572613.983334,-0.02127452011337727,0.3860925922979417,0.7679072061607981,-0.49163983189663785,1
2021-08-05,0.7331510186195374,0.7386209964752197,0.7024009823799133,0.7309200167655945,2387435275.0,0.0036455305369686997,0.7304880023002625,0.7480170130729675,0.5922060012817383,0.6654019951820374,1.5817550420761108,0.4390960037708282,0.7344878571374076,0.6533679479644412,0.6938285807768504,0.8372629086176554,0.022815853747049097,0.04082863640538756,0.05542437040429012,0.088023605005073,0.036220014095306396,2737046213.285714,2667665600.571429,2702171103.4,7304471856.255555,-0.14622000692518566,0.31562117563138825,0.7128517809378083,-0.4863336735165912,1
2021-08-06,0.7465130090713501,0.7521460056304932,0.7239869832992554,0.7329819798469543,2444020492.0,0.01822542711182784,0.7331510186195374,0.7521190047264099,0.6092240214347839,0.6515750288963318,1.5625979900360107,0.417957991361618,0.7336870006152562,0.660784091268267,0.6919178813695908,0.8390882142715984,0.02404690689979358,0.04057123518175735,0.05431108971394403,0.08793209700460654,0.028159022331237793,2610688632.0,2693438335.5238094,2685136221.0666666,7276410471.405556,0.02370125699009784,0.4600682986264424,0.7487947136831197,-0.5022578309078033,1
2021-08-07,0.8162810206413269,0.818041980266571,0.7414399981498718,0.7471349835395813,4067148040.0,0.09345853417446404,0.7465130090713501,0.7477859854698181,0.6098269820213318,0.623058021068573,1.5352929830551147,0.4477019906044006,0.7434720056397575,0.67191995041711,0.6909260988235474,0.8411358755495814,0.04267489683540232,0.04377776790405938,0.05561907650664814,0.0880386972807814,0.07660198211669922,2818513752.571429,2801576714.571429,2678066363.383333,7253557323.955556,0.664121906224999,0.5685920979621426,0.7021258169907199,-0.5436547178834084,1
2021-08-08,0.7787389755249023,0.8383809924125671,0.7732459902763367,0.8167340159416199,3954749759.0,-0.045991569284471345,0.8162810206413269,0.7259219884872437,0.6063569784164429,0.6368039846420288,1.3890060186386108,0.4719910025596618,0.7510172895022801,0.6810064741543361,0.6885711818933486,0.8428400309549438,0.04581600246391766,0.04588243253190969,0.0555402467515652,0.08805559229898408,0.06513500213623047,3022188934.142857,2915253430.6190476,2677464114.5666666,7222001656.311111,-0.02763565031185833,0.6541614160258742,0.4447703005387189,-0.5136316508626972,1
2021-08-09,0.8185529708862305,0.8273990154266357,0.7609090209007263,0.7790120244026184,3739417343.0,0.05112623948800277,0.7787389755249023,0.7392200231552124,0.6256179809570312,0.6254630088806152,1.4776819944381714,0.503445029258728,0.7623505677495684,0.6934349025998797,0.687727364897728,0.8445906306306521,0.04830439741769403,0.043918845658305145,0.055483665463162614,0.08800398023778991,0.06648999452590942,3178025474.857143,3012063462.6666665,2687166523.95,7166146490.594444,-0.05444906229779989,0.45499801937517104,0.344714498756284,-0.5503027734572972,1
2021-08-10,0.8512470126152039,0.8615880012512207,0.8006410002708435,0.8173369765281677,4002349584.0,0.039941265735772946,0.8185529708862305,0.7127289772033691,0.6446040272712708,0.6359350085258484,1.247864007949829,0.5247870087623596,0.7821388585226876,0.7087639995983669,0.6877739816904068,0.8464042973187235,0.0430482076951325,0.04105927591119761,0.05561908211294793,0.08799857390454778,0.0609470009803772,3341633219.142857,3106154623.5238094,2712157668.8166666,7138495877.616667,0.07031369245056207,0.2901061544068555,0.27977072524665547,-0.5523449652366286,1
2021-08-11,1.0125240087509155,1.0870529413223269,0.8487489819526672,0.8512799739837646,8213874830.0,0.18945969118908979,0.8512470126152039,0.7304880023002625,0.7254449725151062,0.6301779747009277,1.3589099645614624,0.6085919737815857,0.8224297165870667,0.7298366654486883,0.6907713313897451,0.8486483641796642,0.07506978454041598,0.05374857610729566,0.06060013102111808,0.08831563698555017,0.23830395936965965,4115570760.428571,3372990648.1904764,2803529776.15,7106628035.5222225,1.0522632162958008,0.13192075931396885,0.04418951202113286,-0.6241442300481053,1
2021-08-12,0.9645490050315856,1.042734980583191,0.9247490167617798,1.0125629901885986,7613283957.0,-0.047381596193964426,1.0125240087509155,0.7331510186195374,0.7480170130729675,0.6195229887962341,1.4029170274734497,0.6289960145950317,0.8554865717887878,0.7475672846748715,0.6921278148889541,0.8505125474598673,0.08243516692920896,0.05619665138552682,0.060526596947326775,0.08838356085724679,0.11798596382141113,4862120572.142858,3615502572.857143,2879420557.3333335,7070251196.366667,-0.07311906809273838,0.2781537921922439,0.11959680757798896,-0.6060386911818713,1
2021-08-13,1.089959979057312,1.0944960117340088,0.9525910019874572,0.9671459794044496,6425779147.0,0.130020323873145,0.9645490050315856,0.7465130090713501,0.7521190047264099,0.6203240156173706,1.4858800172805786,0.5941929817199707,0.9045504246439252,0.7704594731330872,0.6954121977090836,0.8532668085561859,0.08757445654258392,0.060707068519188105,0.06269516384209402,0.0887425691592082,0.14190500974655162,5430943237.142858,3816438319.285714,2936429859.116667,7047833584.738889,-0.15597800065084322,0.15896179989450143,0.027226760908898084,-0.653231313777261,1
2021-08-14,1.280411958694458,1.309211015701294,1.0710289478302002,1.0898339748382568,12107814480.0,0.17473300240056955,1.089959979057312,0.8162810206413269,0.7477859854698181,0.5969409942626953,1.452605962753296,0.5489150285720825,0.9708548443658012,0.8023920910699027,0.7019223968187968,0.857330680390199,0.09775289320891821,0.06799611225054558,0.06638646902297425,0.0893944065991739,0.23818206787109375,6579609871.428572,4299325186.904762,3078463088.4333334,7056413052.044444,0.884256243953353,-0.04993625285986991,-0.16848796475966477,-0.7059922916887397,0
2021-08-15,1.288159966468811,1.3491740226745603,1.2302429676055908,1.281643986701965,10899164864.0,0.006051183544281358,1.280411958694458,0.7787389755249023,0.7259219884872437,0.5907739996910095,1.4962999820709229,0.5208460092544556,1.0436292716435023,0.8348589000247774,0.7095265964667002,0.8615935357080565,0.08902611361088057,0.06766634358507372,0.0656867325341811,0.08928265818362946,0.1189310550689695,7571669172.142858,4737010784.952381,3211513111.483333,7059683797.222222,-0.09982392924804706,-0.04691802204894391,-0.14872843637101285,-0.7082862331571853,0
2021-08-16,1.1909929513931274,1.3268990516662598,1.1510319709777832,1.2849290370941162,8364848221.0,-0.07543086076649641,1.288159966468811,0.8185529708862305,0.7392200231552124,0.582427978515625,1.5907340049743652,0.5355370044708252,1.0968349831444877,0.8617815176645914,0.7153525123993556,0.8652349576354027,0.10646634929270514,0.07210262095989245,0.06659268703493755,0.08949116212153009,0.17586708068847656,8232445011.857142,4950609150.666667,3306182700.3333335,7054305386.911111,-0.2325239295508651,0.04725219960457516,-0.05847215225488556,-0.6832584175418659,1
2021-08-17,1.0981990098953247,1.2226779460906982,1.088273048400879,1.186277985572815,7620119367.0,-0.0779130904085199,1.1909929513931274,0.8512470126152039,0.7127289772033691,0.5879219770431519,1.0703129768371582,0.5324329733848572,1.1321138398987907,0.8833812787419274,0.7203616956869762,0.8683781022826831,0.11871264250110317,0.07609581483464244,0.06706994052374834,0.08971572952065646,0.13440489768981934,8749269266.571428,5180133759.952381,3391357364.483333,7065407677.866667,-0.08903076712502134,0.03565198975593775,-0.006101801698826126,-0.6542457194198099,1
2021-08-18,1.14609694480896,1.194200038909912,1.056771993637085,1.0976619720458984,7559385803.0,0.04361498642964601,1.0981990098953247,1.0125240087509155,0.7304880023002625,0.5575559735298157,1.1855369806289673,0.567018985748291,1.1511956879070826,0.9034123250416347,0.7267687618732452,0.8715952020552423,0.10000543614449654,0.07290306143718223,0.06686723536638724,0.08965396500330765,0.13742804527282715,8655770834.142857,5232820677.857142,3480539806.5666666,7069090448.083333,-0.00797015913727217,0.023062654056652754,-0.07023745605179366,-0.6763231891965995,1
2021-08-19,1.232841968536377,1.232841968536377,1.0921709537506104,1.1446579694747925,6781867994.0,0.07568733528198734,1.14609694480896,0.9645490050315856,0.7331510186195374,0.5293359756469727,1.0069760084152222,0.5175120234489441,1.1895232541220528,0.9264992276827494,0.734376510977745,0.8755692573057281,0.09654196007116682,0.0737520020091828,0.06740815833232248,0.08951129464002633,0.1406710147857666,8536997125.142858,5378721303.523809,3542427962.2,7062921937.35,-0.10285462724913919,-0.12781521796726847,-0.12748916342449323,-0.7282303718452869,0
